 s                 E                  ept          Ef                  el3b          deds             ynorm           etanorm    
0.186876 	  -28.3464546 	    0.0000000 	  -28.3464546 	    0.0002692 	    -0.8287116 	    0.7894453 	    2.0115791 
0.188758 	  -28.3479754 	    0.0000000 	  -28.3479754 	    0.0002753 	    -0.8082830 	    0.7899098 	    1.9949440 
0.189867 	  -28.3488562 	    0.0000000 	  -28.3488562 	    0.0002789 	    -0.7941012 	    0.7823055 	    1.9781352 
0.190976 	  -28.3497194 	    0.0000000 	  -28.3497194 	    0.0002825 	    -0.7783238 	    0.7652651 	    1.9523717 
0.194496 	  -28.3522979 	    0.0000000 	  -28.3522979 	    0.0002938 	    -0.7326057 	    0.7650074 	    1.9214312 
0.195967 	  -28.3534171 	    0.0000000 	  -28.3534171 	    0.0002985 	    -0.7608457 	    0.8445202 	    1.9878592 
0.197438 	  -28.3544359 	    0.0000000 	  -28.3544359 	    0.0003033 	    -0.6926813 	    0.7826058 	    1.9150281 
0.198044 	  -28.3548774 	    0.0000000 	  -28.3548774 	    0.0003053 	    -0.7285975 	    0.7753061 	    1.9031941 
0.198649 	  -28.3553004 	    0.0000000 	  -28.3553004 	    0.0003073 	    -0.6981234 	    0.7191312 	    1.8452878 
0.201303 	  -28.3571007 	    0.0000000 	  -28.3571007 	    0.0003158 	    -0.6783837 	    0.7068686 	    1.8124567 
0.205484 	  -28.3597576 	    0.0000000 	  -28.3597576 	    0.0003292 	    -0.6355467 	    0.6886205 	    1.7632622 
0.206529 	  -28.3604331 	    0.0000000 	  -28.3604331 	    0.0003326 	    -0.6463728 	    0.7224849 	    1.7883577 
0.207574 	  -28.3610748 	    0.0000000 	  -28.3610748 	    0.0003360 	    -0.6139855 	    0.6745884 	    1.7358487 
0.210805 	  -28.3629941 	    0.0000000 	  -28.3629941 	    0.0003464 	    -0.5939855 	    0.6773076 	    1.7146446 
0.212503 	  -28.3639838 	    0.0000000 	  -28.3639838 	    0.0003518 	    -0.5829269 	    0.7043610 	    1.7289767 
0.214201 	  -28.3649343 	    0.0000000 	  -28.3649343 	    0.0003573 	    -0.5599244 	    0.7051095 	    1.7181937 
0.214936 	  -28.3653564 	    0.0000000 	  -28.3653564 	    0.0003597 	    -0.5740426 	    0.6891912 	    1.6981436 
0.215671 	  -28.3657623 	    0.0000000 	  -28.3657623 	    0.0003620 	    -0.5521505 	    0.6360213 	    1.6434778 
0.218417 	  -28.3672399 	    0.0000000 	  -28.3672399 	    0.0003708 	    -0.5381580 	    0.6315047 	    1.6207104 
0.220408 	  -28.3682801 	    0.0000000 	  -28.3682801 	    0.0003771 	    -0.5223425 	    0.6333405 	    1.6096484 
0.222400 	  -28.3692888 	    0.0000000 	  -28.3692888 	    0.0003835 	    -0.5065086 	    0.6477879 	    1.6106559 
0.223366 	  -28.3697843 	    0.0000000 	  -28.3697843 	    0.0003866 	    -0.5129306 	    0.6454340 	    1.6025221 
0.224332 	  -28.3702612 	    0.0000000 	  -28.3702612 	    0.0003896 	    -0.4937428 	    0.6035531 	    1.5576494 
0.227293 	  -28.3716723 	    0.0000000 	  -28.3716723 	    0.0003989 	    -0.4764680 	    0.6112717 	    1.5463580 
0.228724 	  -28.3723649 	    0.0000000 	  -28.3723649 	    0.0004034 	    -0.4840981 	    0.6537849 	    1.5787639 
0.230155 	  -28.3730184 	    0.0000000 	  -28.3730184 	    0.0004079 	    -0.4567636 	    0.6157984 	    1.5340617 
0.230853 	  -28.3733453 	    0.0000000 	  -28.3733453 	    0.0004101 	    -0.4683382 	    0.6063547 	    1.5212730 
0.231551 	  -28.3736622 	    0.0000000 	  -28.3736622 	    0.0004123 	    -0.4539341 	    0.5684300 	    1.4823657 
0.234658 	  -28.3750357 	    0.0000000 	  -28.3750357 	    0.0004219 	    -0.4419561 	    0.5602907 	    1.4568610 
0.237408 	  -28.3762032 	    0.0000000 	  -28.3762032 	    0.0004304 	    -0.4245584 	    0.5601143 	    1.4415107 
0.240158 	  -28.3773114 	    0.0000000 	  -28.3773114 	    0.0004388 	    -0.4029647 	    0.6087055 	    1.4726644 
0.241246 	  -28.3777912 	    0.0000000 	  -28.3777912 	    0.0004421 	    -0.4412634 	    0.6632985 	    1.5216532 
0.242333 	  -28.3782189 	    0.0000000 	  -28.3782189 	    0.0004454 	    -0.3933898 	    0.5504027 	    1.4065613 
0.244704 	  -28.3791366 	    0.0000000 	  -28.3791366 	    0.0004526 	    -0.3870156 	    0.6000937 	    1.4413483 
0.245666 	  -28.3795324 	    0.0000000 	  -28.3795324 	    0.0004555 	    -0.4113772 	    0.6208095 	    1.4572971 
0.246629 	  -28.3798969 	    0.0000000 	  -28.3798969 	    0.0004584 	    -0.3787446 	    0.5226452 	    1.3591888 
0.249105 	  -28.3808137 	    0.0000000 	  -28.3808137 	    0.0004658 	    -0.3702555 	    0.5495034 	    1.3714584 
0.250275 	  -28.3812606 	    0.0000000 	  -28.3812606 	    0.0004693 	    -0.3820055 	    0.5717657 	    1.3871143 
0.251445 	  -28.3816810 	    0.0000000 	  -28.3816810 	    0.0004728 	    -0.3593263 	    0.5175357 	    1.3307194 
0.254247 	  -28.3826343 	    0.0000000 	  -28.3826343 	    0.0004810 	    -0.3402035 	    0.5622195 	    1.3593049 
0.255325 	  -28.3830552 	    0.0000000 	  -28.3830552 	    0.0004842 	    -0.3903792 	    0.6455789 	    1.4389485 
0.256404 	  -28.3834184 	    0.0000000 	  -28.3834184 	    0.0004873 	    -0.3367576 	    0.5020674 	    1.2931804 
0.258715 	  -28.3841889 	    0.0000000 	  -28.3841889 	    0.0004940 	    -0.3333274 	    0.5621982 	    1.3395695 
0.259668 	  -28.3845285 	    0.0000000 	  -28.3845285 	    0.0004968 	    -0.3562245 	    0.5710827 	    1.3442651 
0.260622 	  -28.3848394 	    0.0000000 	  -28.3848394 	    0.0004995 	    -0.3261082 	    0.4772167 	    1.2515806 
0.263144 	  -28.3856471 	    0.0000000 	  -28.3856471 	    0.0005067 	    -0.3202538 	    0.5046165 	    1.2652495 
0.264340 	  -28.3860427 	    0.0000000 	  -28.3860427 	    0.0005101 	    -0.3306023 	    0.5341887 	    1.2884500 
0.265537 	  -28.3864152 	    0.0000000 	  -28.3864152 	    0.0005135 	    -0.3112790 	    0.4765796 	    1.2293384 
0.268343 	  -28.3872273 	    0.0000000 	  -28.3872273 	    0.0005214 	    -0.2894721 	    0.5310853 	    1.2689363 
0.269401 	  -28.3875995 	    0.0000000 	  -28.3875995 	    0.0005243 	    -0.3517278 	    0.6245742 	    1.3608202 
0.270459 	  -28.3879065 	    0.0000000 	  -28.3879065 	    0.0005273 	    -0.2901735 	    0.4594417 	    1.1932179 
0.272729 	  -28.3885731 	    0.0000000 	  -28.3885731 	    0.0005335 	    -0.2936446 	    0.5254216 	    1.2461765 
0.273683 	  -28.3888669 	    0.0000000 	  -28.3888669 	    0.0005361 	    -0.3078120 	    0.5274367 	    1.2446618 
0.274637 	  -28.3891390 	    0.0000000 	  -28.3891390 	    0.0005387 	    -0.2851338 	    0.4370172 	    1.1561781 
0.277208 	  -28.3898506 	    0.0000000 	  -28.3898506 	    0.0005457 	    -0.2768020 	    0.4657203 	    1.1719215 
0.278425 	  -28.3902077 	    0.0000000 	  -28.3902077 	    0.0005489 	    -0.2935984 	    0.5039197 	    1.2037502 
0.279641 	  -28.3905363 	    0.0000000 	  -28.3905363 	    0.0005522 	    -0.2701187 	    0.4406370 	    1.1397713 
0.282433 	  -28.3912423 	    0.0000000 	  -28.3912423 	    0.0005596 	    -0.2528876 	    0.5059739 	    1.1911785 
0.283131 	  -28.3914652 	    0.0000000 	  -28.3914652 	    0.0005614 	    -0.3192773 	    0.5704334 	    1.2550834 
0.283829 	  -28.3916524 	    0.0000000 	  -28.3916524 	    0.0005633 	    -0.2681365 	    0.4016206 	    1.0895139 
0.286165 	  -28.3922743 	    0.0000000 	  -28.3922743 	    0.0005694 	    -0.2662559 	    0.4104147 	    1.0883387 
0.288487 	  -28.3928572 	    0.0000000 	  -28.3928572 	    0.0005753 	    -0.2510702 	    0.3994288 	    1.0702487 
0.290809 	  -28.3934371 	    0.0000000 	  -28.3934371 	    0.0005813 	    -0.2497352 	    0.4511006 	    1.1091012 
0.291921 	  -28.3937224 	    0.0000000 	  -28.3937224 	    0.0005841 	    -0.2564510 	    0.4554903 	    1.1095340 
0.293034 	  -28.3939911 	    0.0000000 	  -28.3939911 	    0.0005869 	    -0.2415493 	    0.4008191 	    1.0554396 
0.295895 	  -28.3946388 	    0.0000000 	  -28.3946388 	    0.0005940 	    -0.2263673 	    0.4469149 	    1.0881014 
0.297043 	  -28.3949508 	    0.0000000 	  -28.3949508 	    0.0005969 	    -0.2716679 	    0.5476781 	    1.1872397 
0.298192 	  -28.3952100 	    0.0000000 	  -28.3952100 	    0.0005997 	    -0.2256163 	    0.4014012 	    1.0384498 
0.300584 	  -28.3957380 	    0.0000000 	  -28.3957380 	    0.0006056 	    -0.2207175 	    0.4882326 	    1.1143912 
0.301510 	  -28.3959793 	    0.0000000 	  -28.3959793 	    0.0006078 	    -0.2605783 	    0.5173695 	    1.1418700 
0.302436 	  -28.3961837 	    0.0000000 	  -28.3961837 	    0.0006101 	    -0.2207523 	    0.3674715 	    0.9946708 
0.304811 	  -28.3967108 	    0.0000000 	  -28.3967108 	    0.0006157 	    -0.2219829 	    0.4108428 	    1.0258704 
0.305979 	  -28.3969765 	    0.0000000 	  -28.3969765 	    0.0006185 	    -0.2275661 	    0.4278650 	    1.0385137 
0.307146 	  -28.3972282 	    0.0000000 	  -28.3972282 	    0.0006213 	    -0.2155177 	    0.3730035 	    0.9843876 
0.310061 	  -28.3977985 	    0.0000000 	  -28.3977985 	    0.0006281 	    -0.1956931 	    0.4319151 	    1.0303162 
0.311186 	  -28.3980876 	    0.0000000 	  -28.3980876 	    0.0006307 	    -0.2569565 	    0.5518433 	    1.1529389 
0.312311 	  -28.3983104 	    0.0000000 	  -28.3983104 	    0.0006333 	    -0.1980271 	    0.3731662 	    0.9688265 
0.314617 	  -28.3987761 	    0.0000000 	  -28.3987761 	    0.0006386 	    -0.2019117 	    0.4689526 	    1.0548737 
0.315524 	  -28.3989838 	    0.0000000 	  -28.3989838 	    0.0006406 	    -0.2289976 	    0.4806419 	    1.0647640 
0.316431 	  -28.3991640 	    0.0000000 	  -28.3991640 	    0.0006427 	    -0.1986712 	    0.3375265 	    0.9254821 
0.318852 	  -28.3996401 	    0.0000000 	  -28.3996401 	    0.0006481 	    -0.1967100 	    0.3781915 	    0.9544432 
0.320070 	  -28.3998915 	    0.0000000 	  -28.3998915 	    0.0006508 	    -0.2064081 	    0.4021564 	    0.9736478 
0.321287 	  -28.4001250 	    0.0000000 	  -28.4001250 	    0.0006535 	    -0.1917411 	    0.3497135 	    0.9220033 
0.324250 	  -28.4006380 	    0.0000000 	  -28.4006380 	    0.0006599 	    -0.1731372 	    0.4221848 	    0.9821894 
0.324991 	  -28.4008211 	    0.0000000 	  -28.4008211 	    0.0006615 	    -0.2472483 	    0.5232265 	    1.0877596 
0.325731 	  -28.4009628 	    0.0000000 	  -28.4009628 	    0.0006631 	    -0.1913154 	    0.3083817 	    0.8743609 
0.328050 	  -28.4014096 	    0.0000000 	  -28.4014096 	    0.0006681 	    -0.1926868 	    0.3312692 	    0.8872184 
0.330027 	  -28.4017650 	    0.0000000 	  -28.4017650 	    0.0006723 	    -0.1798538 	    0.3174735 	    0.8700691 
0.332003 	  -28.4021248 	    0.0000000 	  -28.4021248 	    0.0006764 	    -0.1820682 	    0.3661526 	    0.9084129 
0.333050 	  -28.4023174 	    0.0000000 	  -28.4023174 	    0.0006786 	    -0.1838934 	    0.3497851 	    0.8906316 
0.334097 	  -28.4025022 	    0.0000000 	  -28.4025022 	    0.0006807 	    -0.1765150 	    0.3096708 	    0.8527351 
0.337294 	  -28.4030261 	    0.0000000 	  -28.4030261 	    0.0006872 	    -0.1638600 	    0.3472646 	    0.8776400 
0.338675 	  -28.4033006 	    0.0000000 	  -28.4033006 	    0.0006900 	    -0.1987871 	    0.4758332 	    1.0051249 
0.340056 	  -28.4035220 	    0.0000000 	  -28.4035220 	    0.0006927 	    -0.1603155 	    0.3711070 	    0.8935734 
0.340685 	  -28.4036389 	    0.0000000 	  -28.4036389 	    0.0006940 	    -0.1857034 	    0.3657561 	    0.8870262 
0.341315 	  -28.4037460 	    0.0000000 	  -28.4037460 	    0.0006953 	    -0.1701613 	    0.2806523 	    0.8102490 
0.344242 	  -28.4042373 	    0.0000000 	  -28.4042373 	    0.0007010 	    -0.1678417 	    0.2797865 	    0.8021240 
0.344243 	  -28.4042374 	    0.0000000 	  -28.4042374 	    0.0007010 	    -0.1655366 	    0.2751521 	    0.7985102 
0.349885 	  -28.4051457 	    0.0000000 	  -28.4051457 	    0.0007116 	    -0.1609708 	    0.2665486 	    0.7775712 
